frag_c1	214047	frag_c21	46627	213411	213509	44212	44260	133	F
frag_c1	214047	frag_c21	46627	213447	213517	44130	44237	165	F
frag_c1	214047	frag_c21	46627	213453	213533	43620	43702	164	F
frag_c1	214047	frag_c21	46627	213457	213544	44376	44455	165	F
frag_c1	214047	frag_c21	46627	213460	213544	44153	44247	160	F
frag_c1	214047	frag_c21	46627	213466	213523	44181	44264	150	F
frag_c1	214047	frag_c21	46627	213472	213562	44374	44452	165	F
frag_c1	214047	frag_c21	46627	213485	213599	44191	44245	159	F
frag_c1	214047	frag_c21	46627	213485	213599	44191	44246	158	F
frag_c1	214047	frag_c21	46627	213490	213551	43966	44059	154	F
frag_c1	214047	frag_c21	46627	213497	213608	44197	44247	159	F
frag_c1	214047	frag_c21	46627	213499	213599	43860	43935	151	F
frag_c1	214047	frag_c21	46627	213504	213580	43782	43879	163	F
frag_c1	214047	frag_c21	46627	213517	213604	44368	44449	165	F
frag_c1	214047	frag_c21	46627	213517	213614	43639	43711	164	F
frag_c1	214047	frag_c21	46627	213527	213619	43797	43879	145	F
frag_c1	214047	frag_c21	46627	213530	213604	44006	44104	164	F
frag_c1	214047	frag_c21	46627	213530	213612	44374	44452	164	F
frag_c1	214047	frag_c21	46627	213536	213631	44168	44245	162	F
frag_c1	214047	frag_c21	46627	213547	213632	43955	44039	160	F
frag_c1	214047	frag_c21	46627	213548	213606	43692	43730	131	F
frag_c1	214047	frag_c21	46627	213574	213632	44160	44246	157	F
frag_c1	214047	frag_c21	46627	213574	213632	44160	44248	147	F
frag_c1	214047	frag_c21	46627	213578	213659	44158	44245	164	F
frag_c1	214047	frag_c21	46627	213578	213687	43955	43998	126	F
frag_c1	214047	frag_c21	46627	213581	213646	43613	43706	163	F
frag_c1	214047	frag_c21	46627	213581	213646	43613	43706	163	F
frag_c1	214047	frag_c21	46627	213584	213655	43425	43511	155	F
frag_c1	214047	frag_c21	46627	213585	213646	44032	44136	156	F
frag_c1	214047	frag_c21	46627	213586	213659	43645	43736	147	F
frag_c1	214047	frag_c21	46627	213600	213674	44334	44401	160	F
frag_c1	214047	frag_c21	46627	213607	213660	43921	44034	162	F
frag_c1	214047	frag_c21	46627	213615	213707	43697	43775	161	F
frag_c1	214047	frag_c21	46627	213622	213710	43687	43772	148	F
frag_c1	214047	frag_c21	46627	213647	213717	43831	43927	156	F
frag_c1	214047	frag_c21	46627	213648	213732	43883	43971	165	F
frag_c1	214047	frag_c21	46627	213651	213723	43654	43748	157	F
frag_c1	214047	frag_c21	46627	213656	213732	43403	43490	154	F
frag_c1	214047	frag_c21	46627	213661	213740	44156	44246	161	F
frag_c1	214047	frag_c21	46627	213664	213725	44151	44246	159	F
frag_c1	214047	frag_c21	46627	213664	213725	44151	44246	159	F
frag_c1	214047	frag_c21	46627	213673	213749	44328	44416	147	F
frag_c1	214047	frag_c21	46627	213684	213766	43962	44047	164	F
frag_c1	214047	frag_c21	46627	213689	213732	43735	43856	147	F
frag_c1	214047	frag_c21	46627	213692	213776	43967	44043	162	F
frag_c1	214047	frag_c21	46627	213693	213759	43697	43793	162	F
frag_c1	214047	frag_c21	46627	213693	213782	43724	43798	160	F
frag_c1	214047	frag_c21	46627	213697	213757	43650	43761	162	F
frag_c1	214047	frag_c21	46627	213703	213803	43956	44024	164	F
frag_c1	214047	frag_c21	46627	213706	213782	43678	43774	153	F
frag_c1	214047	frag_c21	46627	213706	213797	43562	43632	162	F
frag_c1	214047	frag_c21	46627	213708	213780	44158	44237	137	F
frag_c1	214047	frag_c21	46627	213718	213766	43656	43764	160	F
frag_c1	214047	frag_c21	46627	213728	213819	43771	43844	163	F
frag_c1	214047	frag_c21	46627	213729	213808	43589	43673	156	F
frag_c1	214047	frag_c21	46627	213772	213868	43827	43907	164	F
frag_c1	214047	frag_c21	46627	213778	213852	43466	43563	163	F
frag_c1	214047	frag_c21	46627	213795	213868	44426	44510	155	F
frag_c1	214047	frag_c21	46627	213797	213851	43749	43845	160	F
frag_c1	214047	frag_c21	46627	213812	213854	43440	43542	158	F
frag_c1	214047	frag_c21	46627	213815	213911	43766	43844	163	F
frag_c1	214047	frag_c21	46627	213823	213929	43330	43406	165	F
frag_c1	214047	frag_c21	46627	213824	213929	43330	43406	165	F
frag_c1	214047	frag_c21	46627	213839	213898	43785	43846	147	F
frag_c1	214047	frag_c21	46627	213839	213932	43968	44037	140	F
frag_c1	214047	frag_c21	46627	213843	213941	43858	43913	150	F
frag_c1	214047	frag_c21	46627	213844	213891	43679	43757	118	F
frag_c1	214047	frag_c21	46627	213850	213947	43302	43352	155	F
frag_c1	214047	frag_c21	46627	213877	213958	43776	43854	154	F
frag_c1	214047	frag_c21	46627	213913	213972	43702	43796	161	F
frag_c1	214047	frag_c21	46627	49460	49558	8877	8942	155	R
frag_c1	214047	frag_c21	46627	88706	88790	5863	5954	164	R
frag_c1	214047	frag_c22	44302	107510	107582	18580	18685	142	R
frag_c1	214047	frag_c22	44302	109437	109512	4805	4896	164	F
frag_c1	214047	frag_c22	44302	112722	112822	4506	4567	155	R
frag_c1	214047	frag_c22	44302	18213	18303	4552	4621	163	R
frag_c1	214047	frag_c22	44302	190548	190634	42743	42819	155	F
frag_c1	214047	frag_c22	44302	885	962	8410	8475	161	R
frag_c1	214047	frag_c23	68055	133900	133995	10702	10786	161	F
frag_c1	214047	frag_c23	68055	175010	175085	58262	58367	150	F
frag_c1	214047	frag_c23	68055	198503	198592	31093	31168	164	R
frag_c1	214047	frag_c23	68055	207317	207370	26246	26335	160	F
frag_c1	214047	frag_c23	68055	46616	46727	33173	33238	146	R
frag_c1	214047	frag_c24	179257	102986	103067	112070	112150	163	R
frag_c1	214047	frag_c24	179257	121389	121470	166317	166400	163	R
frag_c1	214047	frag_c24	179257	16109	16200	58851	58929	163	F
frag_c1	214047	frag_c24	179257	177399	177470	34792	34887	163	R
frag_c1	214047	frag_c24	179257	192715	192817	147123	147186	162	F
frag_c1	214047	frag_c24	179257	41303	41410	170126	170189	162	R
frag_c1	214047	frag_c24	179257	41931	42014	143332	143413	149	R
frag_c1	214047	frag_c24	179257	68484	68561	16662	16751	147	R
frag_c1	214047	frag_c24	179257	6983	7080	148852	148922	162	R
frag_c1	214047	frag_c24	179257	74093	74181	79845	79913	106	F
frag_c1	214047	frag_c24	179257	79680	79773	54912	54981	163	F
frag_c1	214047	frag_c24	179257	97973	98045	104790	104886	154	R
frag_c1	214047	frag_c24	179257	98026	98116	15354	15438	159	R
frag_c1	214047	frag_c25	57657	128555	128636	50140	50234	149	R
frag_c1	214047	frag_c25	57657	136442	136532	4642	4720	165	F
frag_c1	214047	frag_c25	57657	200665	200758	9869	9958	165	R
frag_c1	214047	frag_c25	57657	48452	48546	2005	2081	163	F
