frag_c12	frag_c46	1	163	23599.0	0.0	0.0	R
frag_c12	frag_c48	1	154	85088.0	0.0	0.0	F
frag_c12	frag_c4	2	310	75126.0	37396.0	0.4977770678593297	F
frag_c12	frag_c4	2	308	59290.0	56752.0	0.9571934558947546	R
frag_c12	frag_c50	2	328	66257.5	13329.0	0.20116967890427498	F
frag_c12	frag_c50	1	161	31288.0	0.0	0.0	R
frag_c12	frag_c52	1	151	39644.0	0.0	0.0	R
frag_c12	frag_c53	1	154	71745.0	0.0	0.0	R
frag_c12	frag_c56	1	165	38055.0	0.0	0.0	F
frag_c12	frag_c60	1	162	12109.0	0.0	0.0	F
frag_c12	frag_c63	1	130	54543.0	0.0	0.0	R
frag_c12	frag_c67	1	117	5719.0	0.0	0.0	F
frag_c12	frag_c68	1	146	50305.0	0.0	0.0	R
frag_c12	frag_c6	2	325	163705.5	165645.0	1.0118474944336018	F
frag_c12	frag_c6	1	161	245396.0	0.0	0.0	R
frag_c12	frag_c7	4	540	27190.5	454.5	0.016715396921718983	F
frag_c12	frag_c7	1	163	54219.0	0.0	0.0	R
frag_c12	frag_c8	1	157	72038.0	0.0	0.0	F
frag_c12	frag_c9	3	471	129405.0	58537.0	0.45235500946640395	F
frag_c12	frag_c9	1	162	21094.0	0.0	0.0	R
frag_c13	frag_c11	1	164	70251.0	0.0	0.0	R
frag_c13	frag_c14	1	152	109759.0	0.0	0.0	F
frag_c13	frag_c14	3	455	58888.0	100486.0	1.706391794593126	R
frag_c13	frag_c15	1	156	99954.0	0.0	0.0	R
frag_c13	frag_c18	2	224	41097.5	12257.0	0.2982419855222337	R
frag_c13	frag_c20	1	156	119679.0	0.0	0.0	R
frag_c13	frag_c22	1	163	44414.0	0.0	0.0	R
frag_c13	frag_c23	1	163	20091.0	0.0	0.0	F
frag_c13	frag_c23	1	145	24230.0	0.0	0.0	R
frag_c13	frag_c24	2	311	92637.5	2081.0	0.022463905006072055	F
frag_c13	frag_c24	3	475	151631.0	126839.0	0.8364978137715903	R
frag_c13	frag_c25	1	164	49608.0	0.0	0.0	F
frag_c13	frag_c26	2	315	23945.5	32275.0	1.3478524148587416	F
frag_c13	frag_c27	1	159	64366.0	0.0	0.0	F
frag_c13	frag_c27	1	162	46472.0	0.0	0.0	R
frag_c13	frag_c28	1	163	16043.0	0.0	0.0	R
frag_c13	frag_c29	1	161	122855.0	0.0	0.0	R
frag_c13	frag_c2	2	312	55972.5	1379.0	0.024637098575193174	F
frag_c13	frag_c2	1	159	86305.0	0.0	0.0	R
frag_c13	frag_c31	2	305	42757.5	17459.0	0.4083260246740338	F
frag_c13	frag_c36	1	163	31563.0	0.0	0.0	F
frag_c13	frag_c36	1	151	63076.0	0.0	0.0	R
frag_c13	frag_c37	1	165	39800.0	0.0	0.0	R
frag_c13	frag_c38	1	152	21941.0	0.0	0.0	F
frag_c13	frag_c38	347	53552	53342.0	3481.0	0.0652581455513479	R
frag_c13	frag_c39	1	162	27332.0	0.0	0.0	R
frag_c13	frag_c3	1	162	30563.0	0.0	0.0	F
frag_c13	frag_c40	1	160	49579.0	0.0	0.0	R
frag_c13	frag_c41	1	147	28072.0	0.0	0.0	R
frag_c13	frag_c42	2	300	65699.0	0.0	0.0	F
frag_c13	frag_c42	1	133	59240.0	0.0	0.0	R
frag_c13	frag_c44	1	146	105791.0	0.0	0.0	R
frag_c13	frag_c46	1	154	30012.0	0.0	0.0	R
frag_c13	frag_c47	1	151	31263.0	0.0	0.0	F
frag_c13	frag_c4	1	140	14731.0	0.0	0.0	R
frag_c13	frag_c53	2	298	60699.0	5270.0	0.08682185867971466	R
frag_c13	frag_c55	1	164	13960.0	0.0	0.0	R
frag_c13	frag_c56	1	162	40624.0	0.0	0.0	F
frag_c13	frag_c56	2	311	42641.5	3837.0	0.08998276327052285	R
frag_c13	frag_c58	1	141	57567.0	0.0	0.0	F
frag_c13	frag_c58	1	132	45462.0	0.0	0.0	R
frag_c13	frag_c63	1	151	10588.0	0.0	0.0	R
frag_c13	frag_c8	1	133	10290.0	0.0	0.0	F
frag_c13	frag_c8	1	154	96316.0	0.0	0.0	R
frag_c13	frag_c9	2	319	143490.0	63190.0	0.4403791204962018	F
frag_c13	frag_c9	2	325	106910.0	50224.0	0.46977831821157984	R
frag_c14	frag_c10	2	323	127813.0	56382.0	0.4411288366598077	F
frag_c14	frag_c10	2	290	144550.5	104441.0	0.7225225786143943	R
frag_c14	frag_c11	1	154	93365.0	0.0	0.0	F
frag_c14	frag_c11	4	635	135340.5	117723.25	0.8698301690920308	R
frag_c14	frag_c12	1	162	129151.0	0.0	0.0	R
frag_c14	frag_c13	1	164	93916.0	0.0	0.0	F
frag_c14	frag_c13	1	149	140971.0	0.0	0.0	R
frag_c14	frag_c15	4	527	120610.5	142318.75	1.1799864025105609	F
frag_c14	frag_c15	2	320	149771.5	33961.0	0.22675208567718158	R
